date,entry_time,exit_time,ticker,action,close_action,direction,entry_price,exit_price,shares,position_value,profit_loss_pct,profit_loss_dollars,exit_reason,hold_duration_seconds,indicator_name,entry_spread_pct,atr_at_entry,momentum_at_entry
2023-11-02,2023-11-02T10:15:00,2023-11-02T11:16:00,COIN,buy_to_open,sell_to_close,long,83.8535,83.4050,23.8511,2000.00,-0.5349,-10.70,max_hold_60min,3660.0,Momentum Trading,0.0799,0.0000,0.0000
2023-11-02,2023-11-02T10:29:00,2023-11-02T11:05:00,RIVN,buy_to_open,sell_to_close,long,17.4460,17.6570,114.6395,2000.00,1.2095,24.19,Trailing stop triggered at $17.6641 (locking in 1.18% profit),2160.0,Momentum Trading,0.0688,0.0000,0.0000
2023-11-09,2023-11-09T09:39:00,2023-11-09T09:44:00,COIN,buy_to_open,sell_to_close,long,94.8299,96.1320,21.0904,2000.00,1.3730,27.46,Trailing stop triggered at $96.3182 (locking in 1.38% profit),300.0,Momentum Trading,0.1899,0.0000,0.0000
2023-11-10,2023-11-10T11:19:00,2023-11-10T12:20:00,PLTR,buy_to_open,sell_to_close,long,19.3710,19.3395,103.2471,2000.00,-0.1626,-3.25,max_hold_60min,3660.0,Momentum Trading,0.1136,0.0000,0.0000
2023-11-15,2023-11-15T10:51:00,2023-11-15T11:00:00,RIVN,buy_to_open,sell_to_close,long,17.3902,17.6487,115.0071,2000.00,1.4863,29.73,Trailing stop triggered at $17.6591 (locking in 1.43% profit),540.0,Momentum Trading,0.1097,0.0000,0.0000
2023-11-20,2023-11-20T10:10:00,2023-11-20T11:11:00,COIN,buy_to_open,sell_to_close,long,103.2310,103.1422,19.3740,2000.00,-0.0860,-1.72,max_hold_60min,3660.0,Momentum Trading,0.1512,0.0000,0.0000
2023-11-21,2023-11-21T09:42:00,2023-11-21T09:51:00,PLTR,buy_to_open,sell_to_close,long,21.4723,20.5785,93.1433,2000.00,-4.1626,-83.25,ATR stop loss: -4.36% (threshold: -4.00%),540.0,Momentum Trading,0.2518,0.0000,0.0000
2023-11-24,2023-11-24T10:24:00,2023-11-24T10:43:00,COIN,buy_to_open,sell_to_close,long,113.8650,115.0740,17.5647,2000.00,1.0618,21.24,Trailing stop triggered at $115.1682 (locking in 1.01% profit),1140.0,Momentum Trading,0.1318,0.0000,0.0000
2023-11-27,2023-11-27T10:32:00,2023-11-27T11:33:00,COIN,buy_to_open,sell_to_close,long,118.7587,119.1780,16.8409,2000.00,0.3531,7.06,max_hold_60min,3660.0,Momentum Trading,0.0893,0.0000,0.0000
2023-11-27,2023-11-27T10:33:00,2023-11-27T11:34:00,RIVN,buy_to_open,sell_to_close,long,16.7065,16.6166,119.7139,2000.00,-0.5381,-10.76,max_hold_60min,3660.0,Momentum Trading,0.0599,0.0000,0.0000
2023-11-27,2023-11-27T10:41:00,2023-11-27T11:42:00,SOFI,buy_to_open,sell_to_close,long,7.1725,7.0370,278.8428,2000.00,-1.8892,-37.78,max_hold_60min,3660.0,Momentum Trading,0.0697,0.0000,0.0000
2023-11-29,2023-11-29T10:04:00,2023-11-29T11:05:00,RIVN,buy_to_open,sell_to_close,long,18.2045,17.8520,109.8629,2000.00,-1.9363,-38.73,max_hold_60min,3660.0,Momentum Trading,0.0769,0.0000,0.0000
2023-11-29,2023-11-29T10:05:00,2023-11-29T11:06:00,SOFI,buy_to_open,sell_to_close,long,7.6260,7.6415,262.2607,2000.00,0.2036,4.07,max_hold_60min,3660.0,Momentum Trading,0.1575,0.0000,0.0000
2023-11-30,2023-11-30T09:37:00,2023-11-30T09:40:00,SNAP,buy_to_open,sell_to_close,long,13.9210,14.0145,143.6678,2000.00,0.6716,13.43,Trailing stop triggered at $14.0577 (locking in 0.75% profit),180.0,Momentum Trading,0.2301,0.0000,0.0000
2023-12-01,2023-12-01T10:09:00,2023-12-01T10:48:00,SOFI,buy_to_open,sell_to_close,long,7.4240,7.4648,269.3966,2000.00,0.5496,10.99,Trailing stop triggered at $7.4925 (locking in 0.81% profit),2340.0,Momentum Trading,0.1078,0.0000,0.0000
2023-12-04,2023-12-04T12:07:00,2023-12-04T13:08:00,COIN,buy_to_open,sell_to_close,long,143.2339,143.2750,13.9632,2000.00,0.0287,0.57,max_hold_60min,3660.0,Momentum Trading,0.1172,0.0000,0.0000
2023-12-06,2023-12-06T10:30:00,2023-12-06T10:36:00,RIVN,buy_to_open,sell_to_close,long,18.7495,18.9870,106.6695,2000.00,1.2667,25.33,Trailing stop triggered at $19.0136 (locking in 1.20% profit),360.0,Momentum Trading,0.2082,0.0000,0.0000
2023-12-07,2023-12-07T10:02:00,2023-12-07T10:33:00,COIN,buy_to_open,sell_to_close,long,135.6600,137.7310,14.7427,2000.00,1.5266,30.53,Trailing stop triggered at $137.8043 (locking in 1.51% profit),1860.0,Momentum Trading,0.0737,0.0000,0.0000
2023-12-13,2023-12-13T14:56:00,2023-12-13T15:00:00,SOFI,buy_to_open,sell_to_close,long,8.5870,8.6250,232.9113,2000.00,0.4430,8.86,force_close_eod,240.0,Momentum Trading,0.1622,0.0000,0.0000
2023-12-14,2023-12-14T09:45:00,2023-12-14T10:06:00,SOFI,buy_to_open,sell_to_close,long,9.5959,9.6775,208.4223,2000.00,0.8504,17.01,Trailing stop triggered at $9.8030 (locking in 1.82% profit),1260.0,Momentum Trading,0.3340,0.0000,0.0000
2023-12-14,2023-12-14T10:00:00,2023-12-14T10:15:00,INTC,buy_to_open,sell_to_close,long,46.0295,46.4180,43.4504,2000.00,0.8440,16.88,Trailing stop triggered at $46.4435 (locking in 0.78% profit),900.0,Momentum Trading,0.1217,0.0000,0.0000
2023-12-14,2023-12-14T12:02:00,2023-12-14T12:39:00,RIVN,buy_to_open,sell_to_close,long,21.5100,21.9527,92.9800,2000.00,2.0579,41.16,Trailing stop triggered at $21.9982 (locking in 2.17% profit),2220.0,Momentum Trading,0.0930,0.0000,0.0000
2023-12-18,2023-12-18T09:53:00,2023-12-18T10:54:00,COIN,buy_to_open,sell_to_close,long,150.3848,148.0870,13.2992,2000.00,-1.5280,-30.56,max_hold_60min,3660.0,Momentum Trading,0.1261,0.0000,0.0000
2023-12-18,2023-12-18T10:16:00,2023-12-18T11:17:00,SOFI,buy_to_open,sell_to_close,long,9.5135,9.4405,210.2287,2000.00,-0.7670,-15.34,max_hold_60min,3660.0,Momentum Trading,0.1588,0.0000,0.0000
2023-12-22,2023-12-22T10:01:00,2023-12-22T10:20:00,COIN,buy_to_open,sell_to_close,long,173.8464,174.9146,11.5044,2000.00,0.6145,12.29,Trailing stop triggered at $175.0632 (locking in 0.63% profit),1140.0,Momentum Trading,0.0648,0.0000,0.0000
2024-01-04,2024-01-04T10:15:00,2024-01-04T11:16:00,SOFI,buy_to_open,sell_to_close,long,8.5040,8.5135,235.1834,2000.00,0.1118,2.24,max_hold_60min,3660.0,Momentum Trading,0.0941,0.0000,0.0000
2024-01-05,2024-01-05T10:00:00,2024-01-05T11:01:00,PLTR,buy_to_open,sell_to_close,long,15.9918,16.0160,125.0641,2000.00,0.1513,3.03,max_hold_60min,3660.0,Momentum Trading,0.1126,0.0000,0.0000
2024-01-05,2024-01-05T10:16:00,2024-01-05T11:17:00,SOFI,buy_to_open,sell_to_close,long,8.4275,8.3125,237.3177,2000.00,-1.3648,-27.30,max_hold_60min,3660.0,Momentum Trading,0.1786,0.0000,0.0000
2024-01-12,2024-01-12T09:56:00,2024-01-12T10:57:00,PLTR,buy_to_open,sell_to_close,long,17.0140,16.6780,117.5503,2000.00,-1.9748,-39.50,max_hold_60min,3660.0,Momentum Trading,0.0470,0.0000,0.0000
2024-01-16,2024-01-16T10:00:00,2024-01-16T10:47:00,SNAP,sell_to_open,buy_to_close,short,15.8438,15.7145,126.2323,2000.00,0.8161,16.32,Trailing stop triggered at $15.6986 (locking in 0.78% profit),2820.0,Momentum Trading,0.1413,0.0000,0.0000
2024-01-22,2024-01-22T10:04:00,2024-01-22T11:05:00,COIN,buy_to_open,sell_to_close,long,130.4135,127.9229,15.3358,2000.00,-1.9098,-38.20,max_hold_60min,3660.0,Momentum Trading,0.1336,0.0000,0.0000
2024-02-07,2024-02-07T10:01:00,2024-02-07T11:02:00,META,buy_to_open,sell_to_close,long,468.9820,467.0845,4.2646,2000.00,-0.4046,-8.09,max_hold_60min,3660.0,Momentum Trading,0.0606,0.0000,0.0000
2024-02-08,2024-02-08T09:46:00,2024-02-08T10:47:00,UBER,buy_to_open,sell_to_close,long,72.7460,72.3793,27.4929,2000.00,-0.5040,-10.08,max_hold_60min,3660.0,Momentum Trading,0.0302,0.0000,0.0000
2024-02-12,2024-02-12T10:03:00,2024-02-12T11:04:00,SOFI,buy_to_open,sell_to_close,long,8.3822,8.4283,238.6008,2000.00,0.5495,10.99,max_hold_60min,3660.0,Momentum Trading,0.0955,0.0000,0.0000
2024-02-12,2024-02-12T10:05:00,2024-02-12T10:31:00,COIN,buy_to_open,sell_to_close,long,146.1813,147.1515,13.6816,2000.00,0.6637,13.27,Trailing stop triggered at $147.4862 (locking in 0.74% profit),1560.0,Momentum Trading,0.1524,0.0000,0.0000
2024-02-12,2024-02-12T10:05:00,2024-02-12T10:34:00,RIVN,buy_to_open,sell_to_close,long,16.4565,16.6651,121.5325,2000.00,1.2676,25.35,Trailing stop triggered at $16.6830 (locking in 1.30% profit),1740.0,Momentum Trading,0.0790,0.0000,0.0000
2024-02-12,2024-02-12T10:08:00,2024-02-12T10:31:00,SNAP,buy_to_open,sell_to_close,long,11.8260,11.9990,169.1189,2000.00,1.4629,29.26,Trailing stop triggered at $12.0118 (locking in 1.38% profit),1380.0,Momentum Trading,0.1862,0.0000,0.0000
2024-02-14,2024-02-14T10:28:00,2024-02-14T10:56:00,UBER,buy_to_open,sell_to_close,long,76.9294,77.4230,25.9979,2000.00,0.6416,12.83,Trailing stop triggered at $77.6663 (locking in 0.87% profit),1680.0,Momentum Trading,0.0850,0.0000,0.0000
2024-02-14,2024-02-14T10:38:00,2024-02-14T11:39:00,PLTR,buy_to_open,sell_to_close,long,25.0127,25.4118,79.9595,2000.00,1.5958,31.92,max_hold_60min,3660.0,Momentum Trading,0.0612,0.0000,0.0000
2024-02-15,2024-02-15T09:56:00,2024-02-15T10:13:00,RIVN,buy_to_open,sell_to_close,long,16.2225,16.3110,123.2856,2000.00,0.5455,10.91,Trailing stop triggered at $16.3558 (locking in 0.73% profit),1020.0,Momentum Trading,0.0925,0.0000,0.0000
2024-02-22,2024-02-22T10:09:00,2024-02-22T10:37:00,COIN,buy_to_open,sell_to_close,long,169.4060,171.0609,11.8060,2000.00,0.9769,19.54,Trailing stop triggered at $171.1758 (locking in 0.89% profit),1680.0,Momentum Trading,0.1548,0.0000,0.0000
2024-02-23,2024-02-23T12:21:00,2024-02-23T13:22:00,RIVN,buy_to_open,sell_to_close,long,10.5680,10.5140,189.2506,2000.00,-0.5110,-10.22,max_hold_60min,3660.0,Momentum Trading,0.0568,0.0000,0.0000
2024-02-26,2024-02-26T10:15:00,2024-02-26T11:16:00,RIVN,buy_to_open,sell_to_close,long,10.4975,10.5320,190.5216,2000.00,0.3287,6.57,max_hold_60min,3660.0,Momentum Trading,0.1430,0.0000,0.0000
2024-02-26,2024-02-26T12:01:00,2024-02-26T12:22:00,RIVN,buy_to_open,sell_to_close,long,10.7695,10.8360,185.7096,2000.00,0.6175,12.35,Trailing stop triggered at $10.8673 (locking in 0.82% profit),1260.0,Momentum Trading,0.0836,0.0000,0.0000
2024-02-28,2024-02-28T10:57:00,2024-02-28T11:32:00,RIVN,buy_to_open,sell_to_close,long,11.3252,11.4280,176.5973,2000.00,0.9077,18.15,Trailing stop triggered at $11.4341 (locking in 0.89% profit),2100.0,Momentum Trading,0.0707,0.0000,0.0000
2024-03-05,2024-03-05T09:31:00,2024-03-05T10:32:00,SOFI,buy_to_open,sell_to_close,long,8.0123,7.7292,249.6162,2000.00,-3.5332,-70.66,max_hold_60min,3660.0,Momentum Trading,0.5507,0.0000,0.0000
2024-03-06,2024-03-06T11:10:00,2024-03-06T11:40:00,SOFI,buy_to_open,sell_to_close,long,7.3761,7.4410,271.1460,2000.00,0.8799,17.60,Trailing stop triggered at $7.4451 (locking in 0.77% profit),1800.0,Momentum Trading,0.1628,0.0000,0.0000
2024-03-06,2024-03-06T11:15:00,2024-03-06T11:43:00,PLTR,buy_to_open,sell_to_close,long,25.7907,26.0495,77.5473,2000.00,1.0035,20.07,Trailing stop triggered at $26.1437 (locking in 1.29% profit),1680.0,Momentum Trading,0.0815,0.0000,0.0000
2024-03-07,2024-03-07T09:49:00,2024-03-07T10:50:00,SNAP,buy_to_open,sell_to_close,long,11.7735,11.8795,169.8730,2000.00,0.8999,18.00,max_hold_60min,3660.0,Momentum Trading,0.2296,0.0000,0.0000
2024-03-07,2024-03-07T13:36:00,2024-03-07T13:40:00,RIVN,buy_to_open,sell_to_close,long,11.8830,12.3030,168.3077,2000.00,3.5347,70.69,Trailing stop triggered at $12.4393 (locking in 4.10% profit),240.0,Momentum Trading,0.5570,0.0000,0.0000
2024-03-08,2024-03-08T10:07:00,2024-03-08T11:08:00,SNAP,buy_to_open,sell_to_close,long,12.5885,12.2865,158.8752,2000.00,-2.3990,-47.98,max_hold_60min,3660.0,Momentum Trading,0.0556,0.0000,0.0000
2024-03-08,2024-03-08T10:31:00,2024-03-08T11:09:00,COIN,buy_to_open,sell_to_close,long,265.1080,252.9510,7.5441,2000.00,-4.5857,-91.71,ATR stop loss: -4.93% (threshold: -4.00%),2280.0,Momentum Trading,0.4522,0.0000,0.0000
2024-03-11,2024-03-11T09:45:00,2024-03-11T10:46:00,RIVN,buy_to_open,sell_to_close,long,13.4320,13.2436,148.8982,2000.00,-1.4026,-28.05,max_hold_60min,3660.0,Momentum Trading,0.1043,0.0000,0.0000
2024-03-13,2024-03-13T09:33:00,2024-03-13T09:47:00,COIN,buy_to_open,sell_to_close,long,265.2070,267.2650,7.5413,2000.00,0.7760,15.52,Trailing stop triggered at $267.9126 (locking in 0.93% profit),840.0,Momentum Trading,0.0883,0.0000,0.0000
2024-04-02,2024-04-02T09:47:00,2024-04-02T10:48:00,COIN,buy_to_open,sell_to_close,long,246.0250,243.7057,8.1293,2000.00,-0.9427,-18.85,max_hold_60min,3660.0,Momentum Trading,0.1017,0.0000,0.0000
2024-04-18,2024-04-18T09:35:00,2024-04-18T10:02:00,RIVN,buy_to_open,sell_to_close,long,8.8130,8.9465,226.9375,2000.00,1.5148,30.30,Trailing stop triggered at $8.9541 (locking in 1.53% profit),1620.0,Momentum Trading,0.0681,0.0000,0.0000
2024-04-18,2024-04-18T11:57:00,2024-04-18T12:58:00,SNAP,buy_to_open,sell_to_close,long,11.6805,11.6429,171.2255,2000.00,-0.3216,-6.43,max_hold_60min,3660.0,Momentum Trading,0.0942,0.0000,0.0000
2024-04-25,2024-04-25T09:30:00,2024-04-25T10:31:00,COIN,buy_to_open,sell_to_close,long,222.1640,221.0300,9.0024,2000.00,-0.5104,-10.21,max_hold_60min,3660.0,Momentum Trading,0.1477,0.0000,0.0000
2024-04-26,2024-04-26T09:30:00,2024-04-26T10:31:00,RIVN,buy_to_open,sell_to_close,long,8.8740,8.8697,225.3775,2000.00,-0.0483,-0.97,max_hold_60min,3660.0,Momentum Trading,0.0902,0.0000,0.0000
2024-04-29,2024-04-29T09:30:00,2024-04-29T10:31:00,SNAP,buy_to_open,sell_to_close,long,14.7960,14.6600,135.1717,2000.00,-0.9192,-18.38,max_hold_60min,3660.0,Momentum Trading,0.0811,0.0000,0.0000
2024-05-01,2024-05-01T14:03:00,2024-05-01T15:00:00,PLTR,buy_to_open,sell_to_close,long,22.6885,22.1280,88.1504,2000.00,-2.4704,-49.41,force_close_eod,3420.0,Momentum Trading,0.0750,0.0000,0.0000
2024-05-02,2024-05-02T09:46:00,2024-05-02T10:19:00,COIN,buy_to_open,sell_to_close,long,217.4482,221.7496,9.1976,2000.00,1.9781,39.56,Trailing stop triggered at $221.9546 (locking in 2.00% profit),1980.0,Momentum Trading,0.0754,0.0000,0.0000
2024-05-20,2024-05-20T14:54:00,2024-05-20T15:00:00,COIN,buy_to_open,sell_to_close,long,225.4401,225.9080,8.8715,2000.00,0.2075,4.15,force_close_eod,360.0,Momentum Trading,0.0666,0.0000,0.0000
2024-05-22,2024-05-22T14:42:00,2024-05-22T15:00:00,RIVN,buy_to_open,sell_to_close,long,10.6887,10.6960,187.1130,2000.00,0.0680,1.36,force_close_eod,1080.0,Momentum Trading,0.0698,0.0000,0.0000
2024-05-30,2024-05-30T12:34:00,2024-05-30T13:35:00,RIVN,buy_to_open,sell_to_close,long,10.8958,11.1030,183.5570,2000.00,1.9017,38.03,max_hold_60min,3660.0,Momentum Trading,0.1010,0.0000,0.0000
2024-06-25,2024-06-25T09:36:00,2024-06-25T09:57:00,RIVN,buy_to_open,sell_to_close,long,11.4970,11.6364,173.9584,2000.00,1.2125,24.25,Trailing stop triggered at $11.6532 (locking in 1.32% profit),1260.0,Momentum Trading,0.0348,0.0000,0.0000
2024-06-25,2024-06-25T10:18:00,2024-06-25T11:19:00,RIVN,buy_to_open,sell_to_close,long,11.7807,11.7479,169.7686,2000.00,-0.2788,-5.58,max_hold_60min,3660.0,Momentum Trading,0.0975,0.0000,0.0000
2024-06-26,2024-06-26T14:57:00,2024-06-26T15:00:00,RIVN,buy_to_open,sell_to_close,long,14.6736,14.6820,136.2989,2000.00,0.0570,1.14,force_close_eod,180.0,Momentum Trading,0.1177,0.0000,0.0000
2024-06-28,2024-06-28T09:42:00,2024-06-28T10:43:00,RIVN,sell_to_open,buy_to_close,short,14.0190,13.8288,142.6635,2000.00,1.3567,27.13,max_hold_60min,3660.0,Momentum Trading,0.0856,0.0000,0.0000
2024-07-01,2024-07-01T13:37:00,2024-07-01T14:38:00,RIVN,buy_to_open,sell_to_close,long,14.3866,14.1595,139.0183,2000.00,-1.5786,-31.57,max_hold_60min,3660.0,Momentum Trading,0.0834,0.0000,0.0000
2024-07-05,2024-07-05T10:39:00,2024-07-05T11:40:00,COIN,buy_to_open,sell_to_close,long,220.5870,220.3407,9.0667,2000.00,-0.1117,-2.23,max_hold_60min,3660.0,Momentum Trading,0.1016,0.0000,0.0000
2024-07-08,2024-07-08T10:05:00,2024-07-08T11:06:00,RIVN,buy_to_open,sell_to_close,long,15.6950,15.3490,127.4291,2000.00,-2.2045,-44.09,max_hold_60min,3660.0,Momentum Trading,0.0510,0.0000,0.0000
2024-07-23,2024-07-23T09:33:00,2024-07-23T10:34:00,RIVN,buy_to_open,sell_to_close,long,17.3847,17.1330,115.0437,2000.00,-1.4478,-28.96,max_hold_60min,3660.0,Momentum Trading,0.0748,0.0000,0.0000
2024-07-25,2024-07-25T09:42:00,2024-07-25T10:43:00,RIVN,buy_to_open,sell_to_close,long,16.6900,16.5270,119.8322,2000.00,-0.9766,-19.53,max_hold_60min,3660.0,Momentum Trading,0.0599,0.0000,0.0000
2024-07-25,2024-07-25T09:48:00,2024-07-25T10:32:00,PLTR,buy_to_open,sell_to_close,long,26.5330,26.7180,75.3778,2000.00,0.6972,13.94,Trailing stop triggered at $26.7675 (locking in 0.78% profit),2640.0,Momentum Trading,0.0980,0.0000,0.0000
2024-07-26,2024-07-26T11:05:00,2024-07-26T12:06:00,RIVN,buy_to_open,sell_to_close,long,16.8040,16.6400,119.0193,2000.00,-0.9759,-19.52,max_hold_60min,3660.0,Momentum Trading,0.1072,0.0000,0.0000
2024-07-31,2024-07-31T14:52:00,2024-07-31T15:00:00,SOFI,sell_to_open,buy_to_close,short,7.5930,7.5620,263.4005,2000.00,0.4083,8.17,force_close_eod,480.0,Momentum Trading,0.0527,0.0000,0.0000
2024-08-02,2024-08-02T10:50:00,2024-08-02T11:51:00,INTC,buy_to_open,sell_to_close,long,21.4180,21.0351,93.3794,2000.00,-1.7877,-35.75,max_hold_60min,3660.0,Momentum Trading,0.1215,0.0000,0.0000
2024-08-02,2024-08-02T13:55:00,2024-08-02T14:56:00,SNAP,buy_to_open,sell_to_close,long,9.7490,9.4121,205.1492,2000.00,-3.4557,-69.11,max_hold_60min,3660.0,Momentum Trading,0.0821,0.0000,0.0000
2024-08-05,2024-08-05T09:57:00,2024-08-05T10:42:00,COIN,buy_to_open,sell_to_close,long,191.9727,195.0240,10.4181,2000.00,1.5894,31.79,Trailing stop triggered at $196.0150 (locking in 1.94% profit),2700.0,Momentum Trading,0.1592,0.0000,0.0000
2024-08-05,2024-08-05T10:07:00,2024-08-05T10:22:00,SOFI,buy_to_open,sell_to_close,long,6.5590,6.5965,304.9264,2000.00,0.5723,11.45,Trailing stop triggered at $6.6091 (locking in 0.64% profit),900.0,Momentum Trading,0.1208,0.0000,0.0000
2024-08-05,2024-08-05T10:46:00,2024-08-05T11:31:00,PLTR,buy_to_open,sell_to_close,long,24.0275,24.3065,83.2380,2000.00,1.1612,23.22,Trailing stop triggered at $24.3223 (locking in 1.12% profit),2700.0,Momentum Trading,0.1041,0.0000,0.0000
2024-08-19,2024-08-19T10:23:00,2024-08-19T11:24:00,INTC,buy_to_open,sell_to_close,long,21.4577,21.3020,93.2067,2000.00,-0.7256,-14.51,max_hold_60min,3660.0,Momentum Trading,0.0717,0.0000,0.0000
2024-08-29,2024-08-29T09:38:00,2024-08-29T10:22:00,SOFI,buy_to_open,sell_to_close,long,8.0184,8.0830,249.4263,2000.00,0.8056,16.11,Trailing stop triggered at $8.0907 (locking in 0.81% profit),2640.0,Momentum Trading,0.0873,0.0000,0.0000
2024-09-05,2024-09-05T11:39:00,2024-09-05T12:40:00,RIVN,buy_to_open,sell_to_close,long,13.8858,13.7180,144.0323,2000.00,-1.2082,-24.16,max_hold_60min,3660.0,Momentum Trading,0.0817,0.0000,0.0000
2024-09-17,2024-09-17T09:58:00,2024-09-17T10:18:00,INTC,buy_to_open,sell_to_close,long,22.1070,22.4324,90.4691,2000.00,1.4718,29.44,Trailing stop triggered at $22.4648 (locking in 1.46% profit),1200.0,Momentum Trading,0.1539,0.0000,0.0000
2024-09-18,2024-09-18T13:43:00,2024-09-18T14:44:00,RIVN,buy_to_open,sell_to_close,long,13.4095,12.9054,149.1480,2000.00,-3.7593,-75.19,max_hold_60min,3660.0,Momentum Trading,0.1418,0.0000,0.0000
2024-09-20,2024-09-20T15:00:00,2024-09-20T15:00:00,INTC,buy_to_open,sell_to_close,long,21.9289,21.9109,91.2038,2000.00,-0.0821,-1.64,force_close_eod,0.0,Momentum Trading,0.0821,0.0000,0.0000
2024-09-25,2024-09-25T09:37:00,2024-09-25T10:38:00,INTC,buy_to_open,sell_to_close,long,24.0060,23.6647,83.3125,2000.00,-1.4217,-28.43,max_hold_60min,3660.0,Momentum Trading,0.0917,0.0000,0.0000
2024-10-11,2024-10-11T10:40:00,2024-10-11T11:41:00,COIN,buy_to_open,sell_to_close,long,175.4340,179.0263,11.4003,2000.00,2.0476,40.95,max_hold_60min,3660.0,Momentum Trading,0.0616,0.0000,0.0000
2024-10-15,2024-10-15T10:49:00,2024-10-15T11:22:00,COIN,buy_to_open,sell_to_close,long,196.9157,197.8566,10.1566,2000.00,0.4778,9.56,Trailing stop triggered at $199.0012 (locking in 1.01% profit),1980.0,Momentum Trading,0.0525,0.0000,0.0000
2024-10-29,2024-10-29T12:13:00,2024-10-29T13:11:00,SOFI,buy_to_open,sell_to_close,long,10.5806,10.7110,189.0252,2000.00,1.2324,24.65,Trailing stop triggered at $10.7329 (locking in 1.32% profit),3480.0,Momentum Trading,0.1135,0.0000,0.0000
2024-11-01,2024-11-01T09:47:00,2024-11-01T10:48:00,COIN,buy_to_open,sell_to_close,long,188.9870,184.3500,10.5827,2000.00,-2.4536,-49.07,max_hold_60min,3660.0,Momentum Trading,0.1133,0.0000,0.0000
2024-11-05,2024-11-05T10:09:00,2024-11-05T10:24:00,SOFI,buy_to_open,sell_to_close,long,11.4135,11.4820,175.2311,2000.00,0.6002,12.00,Trailing stop triggered at $11.4854 (locking in 0.57% profit),900.0,Momentum Trading,0.0613,0.0000,0.0000
2024-11-11,2024-11-11T10:30:00,2024-11-11T11:31:00,SOFI,buy_to_open,sell_to_close,long,14.2285,14.1100,140.5630,2000.00,-0.8326,-16.65,max_hold_60min,3660.0,Momentum Trading,0.1688,0.0000,0.0000
2024-11-11,2024-11-11T14:11:00,2024-11-11T15:00:00,TSLA,buy_to_open,sell_to_close,long,347.4710,344.0860,5.7559,2000.00,-0.9742,-19.48,force_close_eod,2940.0,Momentum Trading,0.0812,0.0000,0.0000
