date,entry_time,exit_time,ticker,action,close_action,direction,entry_price,exit_price,shares,position_value,profit_loss_pct,profit_loss_dollars,exit_reason,hold_duration_seconds,indicator_name,entry_spread_pct,atr_at_entry,momentum_at_entry
2024-03-08,2024-03-08T09:30:00,2024-03-08T09:46:00,GSAT,buy_to_open,sell_to_close,long,1.3312,1.3440,225.3606,300.00,0.9623,2.89,max_hold_15min,960.0,Penny Stocks,0.1805,0.0000,0.0000
2024-03-08,2024-03-08T09:31:00,2024-03-08T09:41:00,PLUG,buy_to_open,sell_to_close,long,4.1215,4.1990,72.7890,300.00,1.8804,5.64,profit_target_2.1%,600.0,Penny Stocks,0.3159,0.0000,0.0000
2024-03-08,2024-03-08T09:42:00,2024-03-08T09:47:00,TELL,buy_to_open,sell_to_close,long,0.8611,0.8777,348.3835,300.00,1.9254,5.78,profit_target_2.1%,300.0,Penny Stocks,0.3537,0.0000,0.0000
2024-03-08,2024-03-08T09:48:00,2024-03-08T10:04:00,PLUG,buy_to_open,sell_to_close,long,4.2781,4.2162,70.1241,300.00,-1.4478,-4.34,max_hold_15min,960.0,Penny Stocks,0.1464,0.0000,0.0000
2024-03-08,2024-03-08T10:16:00,2024-03-08T10:32:00,TELL,buy_to_open,sell_to_close,long,0.8553,0.8410,350.7541,300.00,-1.6719,-5.02,max_hold_15min,960.0,Penny Stocks,0.2107,0.0000,0.0000
2024-03-08,2024-03-08T10:54:00,2024-03-08T11:10:00,TELL,buy_to_open,sell_to_close,long,0.8558,0.8365,350.5615,300.00,-2.2553,-6.77,max_hold_15min,960.0,Penny Stocks,0.2270,0.0000,0.0000
2024-03-08,2024-03-08T14:16:00,2024-03-08T14:32:00,TELL,buy_to_open,sell_to_close,long,0.8513,0.8489,352.4063,300.00,-0.2854,-0.86,max_hold_15min,960.0,Penny Stocks,0.3035,0.0000,0.0000
2024-03-11,2024-03-11T10:20:00,2024-03-11T10:23:00,TELL,buy_to_open,sell_to_close,long,0.9682,0.9839,309.8437,300.00,1.6174,4.85,profit_target_1.7%,180.0,Penny Stocks,0.1509,0.0000,0.0000
2024-03-11,2024-03-11T12:38:00,2024-03-11T12:54:00,TELL,buy_to_open,sell_to_close,long,0.9988,0.9892,300.3544,300.00,-0.9611,-2.88,max_hold_15min,960.0,Penny Stocks,0.2446,0.0000,0.0000
2024-03-11,2024-03-11T14:00:00,2024-03-11T14:16:00,TELL,buy_to_open,sell_to_close,long,0.9893,0.9804,303.2386,300.00,-0.8976,-2.69,max_hold_15min,960.0,Penny Stocks,0.1457,0.0000,0.0000
2024-03-11,2024-03-11T15:00:00,2024-03-11T15:00:00,CLOV,buy_to_open,sell_to_close,long,0.8023,0.7998,373.9483,300.00,-0.3116,-0.93,force_close_eod,0.0,Penny Stocks,0.3121,0.0000,0.0000
2024-03-12,2024-03-12T09:30:00,2024-03-12T09:46:00,TELL,buy_to_open,sell_to_close,long,0.9211,0.9084,325.7011,300.00,-1.3755,-4.13,max_hold_15min,960.0,Penny Stocks,0.2370,0.0000,0.0000
2024-03-12,2024-03-12T12:13:00,2024-03-12T12:16:00,TELL,buy_to_open,sell_to_close,long,0.8391,0.8565,357.5344,300.00,2.0713,6.21,profit_target_2.2%,180.0,Penny Stocks,0.1383,0.0000,0.0000
2024-03-12,2024-03-12T13:36:00,2024-03-12T13:52:00,TELL,buy_to_open,sell_to_close,long,0.8448,0.8456,355.0926,300.00,0.0935,0.28,max_hold_15min,960.0,Penny Stocks,0.2963,0.0000,0.0000
2024-03-12,2024-03-12T14:07:00,2024-03-12T14:23:00,TELL,buy_to_open,sell_to_close,long,0.8549,0.8629,350.9347,300.00,0.9452,2.84,max_hold_15min,960.0,Penny Stocks,0.1780,0.0000,0.0000
2024-03-14,2024-03-14T09:32:00,2024-03-14T09:48:00,TELL,buy_to_open,sell_to_close,long,0.9425,0.9485,318.3125,300.00,0.6419,1.93,max_hold_15min,960.0,Penny Stocks,0.3550,0.0000,0.0000
2024-03-14,2024-03-14T11:21:00,2024-03-14T11:37:00,TELL,buy_to_open,sell_to_close,long,0.9201,0.9097,326.0480,300.00,-1.1336,-3.40,max_hold_15min,960.0,Penny Stocks,0.1544,0.0000,0.0000
2024-03-14,2024-03-14T11:45:00,2024-03-14T12:01:00,BIOR,buy_to_open,sell_to_close,long,1.0905,1.0500,275.1032,300.00,-3.7139,-11.14,max_hold_15min,960.0,Penny Stocks,0.0917,0.0000,0.0000
2024-03-14,2024-03-14T14:59:00,2024-03-14T15:00:00,GSAT,buy_to_open,sell_to_close,long,1.4310,1.4100,209.6436,300.00,-1.4675,-4.40,force_close_eod,60.0,Penny Stocks,0.1399,0.0000,0.0000
2024-03-18,2024-03-18T09:36:00,2024-03-18T09:37:00,CLVR,buy_to_open,sell_to_close,long,3.7130,3.8400,80.7972,300.00,3.4204,10.26,profit_target_3.4%,60.0,Penny Stocks,0.7027,0.0000,0.0000
2024-03-18,2024-03-18T10:25:00,2024-03-18T10:41:00,CLOV,buy_to_open,sell_to_close,long,0.7706,0.7710,389.2919,300.00,0.0519,0.16,max_hold_15min,960.0,Penny Stocks,0.1117,0.0000,0.0000
2024-03-18,2024-03-18T10:43:00,2024-03-18T11:01:00,BIOR,buy_to_open,sell_to_close,long,1.1209,1.1210,267.6421,300.00,0.0089,0.03,max_hold_15min,1080.0,Penny Stocks,0.1786,0.0000,0.0000
2024-03-20,2024-03-20T13:01:00,2024-03-20T13:17:00,PLUG,buy_to_open,sell_to_close,long,3.5080,3.4290,85.5188,300.00,-2.2520,-6.76,max_hold_15min,960.0,Penny Stocks,0.1712,0.0000,0.0000
2024-03-20,2024-03-20T14:31:00,2024-03-20T14:35:00,GSAT,buy_to_open,sell_to_close,long,1.4245,1.4464,210.6002,300.00,1.5374,4.61,profit_target_1.7%,240.0,Penny Stocks,0.6338,0.0000,0.0000
2024-03-20,2024-03-20T14:48:00,2024-03-20T15:00:00,GSAT,buy_to_open,sell_to_close,long,1.4716,1.4470,203.8597,300.00,-1.6716,-5.01,force_close_eod,720.0,Penny Stocks,0.2177,0.0000,0.0000
2024-03-21,2024-03-21T10:13:00,2024-03-21T10:29:00,MVST,buy_to_open,sell_to_close,long,0.7881,0.7765,380.6430,300.00,-1.4769,-4.43,max_hold_15min,960.0,Penny Stocks,0.1880,0.0000,0.0000
2024-03-22,2024-03-22T13:29:00,2024-03-22T13:47:00,BIOR,buy_to_open,sell_to_close,long,1.2110,1.2179,247.7291,300.00,0.5698,1.71,max_hold_15min,1080.0,Penny Stocks,0.1653,0.0000,0.0000
2024-03-25,2024-03-25T09:57:00,2024-03-25T10:10:00,MVST,buy_to_open,sell_to_close,long,0.7603,0.7667,394.5967,300.00,0.8484,2.55,Trailing stop triggered at $0.7676 (locking in 0.63% profit),780.0,Penny Stocks,0.3347,0.0000,0.0000
2024-03-25,2024-03-25T10:43:00,2024-03-25T10:59:00,MVST,buy_to_open,sell_to_close,long,0.7782,0.7741,385.5050,300.00,-0.5294,-1.59,max_hold_15min,960.0,Penny Stocks,0.2316,0.0000,0.0000
2024-03-25,2024-03-25T12:23:00,2024-03-25T12:39:00,MVST,buy_to_open,sell_to_close,long,0.7842,0.7826,382.5555,300.00,-0.2040,-0.61,max_hold_15min,960.0,Penny Stocks,0.0765,0.0000,0.0000
2024-03-26,2024-03-26T09:35:00,2024-03-26T09:51:00,MVST,buy_to_open,sell_to_close,long,0.8211,0.8067,365.3457,300.00,-1.7585,-5.28,max_hold_15min,960.0,Penny Stocks,0.2780,0.0000,0.0000
2024-03-26,2024-03-26T09:59:00,2024-03-26T10:10:00,BIOR,buy_to_open,sell_to_close,long,1.2605,1.2798,238.0008,300.00,1.5311,4.59,profit_target_1.5%,660.0,Penny Stocks,0.0794,0.0000,0.0000
2024-03-26,2024-03-26T12:08:00,2024-03-26T12:24:00,MVST,buy_to_open,sell_to_close,long,0.8568,0.8525,350.1564,300.00,-0.5007,-1.50,max_hold_15min,960.0,Penny Stocks,0.2478,0.0000,0.0000
2024-03-26,2024-03-26T13:12:00,2024-03-26T13:28:00,MVST,buy_to_open,sell_to_close,long,0.8791,0.8699,341.2503,300.00,-1.0454,-3.14,max_hold_15min,960.0,Penny Stocks,0.1411,0.0000,0.0000
2024-03-26,2024-03-26T13:53:00,2024-03-26T14:21:00,BIOR,buy_to_open,sell_to_close,long,1.2799,1.2800,234.3933,300.00,0.0078,0.02,max_hold_15min,1680.0,Penny Stocks,0.0100,0.0000,0.0000
2024-03-26,2024-03-26T14:08:00,2024-03-26T14:12:00,NKLA,buy_to_open,sell_to_close,long,0.8001,0.8160,374.9531,300.00,1.9898,5.97,profit_target_2.1%,240.0,Penny Stocks,0.0500,0.0000,0.0000
2024-03-26,2024-03-26T14:24:00,2024-03-26T14:40:00,NKLA,buy_to_open,sell_to_close,long,0.8191,0.8156,366.2646,300.00,-0.4236,-1.27,max_hold_15min,960.0,Penny Stocks,0.1173,0.0000,0.0000
2024-03-26,2024-03-26T14:52:00,2024-03-26T14:59:00,BIOR,buy_to_open,sell_to_close,long,1.2855,1.3170,233.3722,300.00,2.4504,7.35,profit_target_2.7%,420.0,Penny Stocks,0.0778,0.0000,0.0000
2024-03-27,2024-03-27T10:16:00,2024-03-27T10:27:00,NKLA,buy_to_open,sell_to_close,long,0.8114,0.8194,369.7541,300.00,0.9959,2.99,Trailing stop triggered at $0.8201 (locking in 0.99% profit),660.0,Penny Stocks,0.0863,0.0000,0.0000
2024-03-27,2024-03-27T11:04:00,2024-03-27T11:20:00,NKLA,buy_to_open,sell_to_close,long,0.8481,0.8449,353.7360,300.00,-0.3785,-1.14,max_hold_15min,960.0,Penny Stocks,0.2101,0.0000,0.0000
2024-03-27,2024-03-27T11:41:00,2024-03-27T11:57:00,NKLA,buy_to_open,sell_to_close,long,0.8635,0.8588,347.4313,300.00,-0.5455,-1.64,max_hold_15min,960.0,Penny Stocks,0.1112,0.0000,0.0000
2024-03-27,2024-03-27T13:10:00,2024-03-27T13:15:00,NKLA,buy_to_open,sell_to_close,long,0.9052,0.9188,331.4148,300.00,1.4958,4.49,profit_target_1.5%,300.0,Penny Stocks,0.1349,0.0000,0.0000
2024-03-27,2024-03-27T13:24:00,2024-03-27T13:29:00,NKLA,buy_to_open,sell_to_close,long,0.9042,0.9184,331.8034,300.00,1.5716,4.71,profit_target_1.7%,300.0,Penny Stocks,0.2104,0.0000,0.0000
2024-03-27,2024-03-27T13:41:00,2024-03-27T13:57:00,NKLA,buy_to_open,sell_to_close,long,0.9386,0.9325,319.6318,300.00,-0.6446,-1.93,max_hold_15min,960.0,Penny Stocks,0.1663,0.0000,0.0000
2024-03-28,2024-03-28T09:30:00,2024-03-28T09:42:00,MVST,buy_to_open,sell_to_close,long,0.9042,0.9185,331.7813,300.00,1.5826,4.75,profit_target_1.6%,720.0,Penny Stocks,0.2015,0.0000,0.0000
2024-03-28,2024-03-28T09:31:00,2024-03-28T09:46:00,NKLA,buy_to_open,sell_to_close,long,1.0620,0.9970,282.4859,300.00,-6.1205,-18.36,emergency_stop_-5.8%,900.0,Penny Stocks,0.3774,0.0000,0.0000
2024-03-28,2024-03-28T10:28:00,2024-03-28T10:43:00,NKLA,buy_to_open,sell_to_close,long,1.0420,1.0090,287.9051,300.00,-3.1679,-9.50,ATR stop loss: -3.45% (threshold: -3.44%),900.0,Penny Stocks,0.3865,0.0000,0.0000
2024-03-28,2024-03-28T10:48:00,2024-03-28T11:04:00,GSAT,buy_to_open,sell_to_close,long,1.4305,1.4195,209.7169,300.00,-0.7690,-2.31,max_hold_15min,960.0,Penny Stocks,0.0699,0.0000,0.0000
2024-03-28,2024-03-28T10:55:00,2024-03-28T11:11:00,NKLA,buy_to_open,sell_to_close,long,1.0310,1.0040,290.9796,300.00,-2.6188,-7.86,max_hold_15min,960.0,Penny Stocks,0.1942,0.0000,0.0000
2024-03-28,2024-03-28T10:58:00,2024-03-28T11:14:00,MVST,buy_to_open,sell_to_close,long,0.9274,0.9021,323.4920,300.00,-2.7292,-8.19,max_hold_15min,960.0,Penny Stocks,0.0820,0.0000,0.0000
2024-03-28,2024-03-28T11:17:00,2024-03-28T11:33:00,NKLA,buy_to_open,sell_to_close,long,1.0185,1.0091,294.5508,300.00,-0.9229,-2.77,max_hold_15min,960.0,Penny Stocks,0.1966,0.0000,0.0000
2024-03-28,2024-03-28T14:16:00,2024-03-28T14:18:00,BIOR,buy_to_open,sell_to_close,long,1.1110,1.1270,270.0270,300.00,1.4401,4.32,profit_target_1.7%,120.0,Penny Stocks,0.1802,0.0000,0.0000
2024-03-28,2024-03-28T14:52:00,2024-03-28T15:00:00,NKLA,buy_to_open,sell_to_close,long,1.0320,1.0280,290.6977,300.00,-0.3876,-1.16,force_close_eod,480.0,Penny Stocks,0.3883,0.0000,0.0000
2024-03-28,2024-03-28T14:55:00,2024-03-28T15:00:00,MVST,buy_to_open,sell_to_close,long,0.8313,0.8370,360.8936,300.00,0.6893,2.07,force_close_eod,300.0,Penny Stocks,0.5235,0.0000,0.0000
2024-03-28,2024-03-28T15:00:00,2024-03-28T15:00:00,CLOV,buy_to_open,sell_to_close,long,0.7940,0.7940,377.8338,300.00,0.0000,0.00,force_close_eod,0.0,Penny Stocks,0.0100,0.0000,0.0000
2024-04-01,2024-04-01T09:36:00,2024-04-01T09:50:00,NKLA,buy_to_open,sell_to_close,long,0.9916,0.9990,302.5444,300.00,0.7473,2.24,Trailing stop triggered at $1.0020 (locking in 0.77% profit),840.0,Penny Stocks,0.2808,0.0000,0.0000
2024-04-01,2024-04-01T09:59:00,2024-04-01T10:14:00,NKLA,buy_to_open,sell_to_close,long,1.0419,1.0579,287.9355,300.00,1.5357,4.61,profit_target_1.7%,900.0,Penny Stocks,0.3847,0.0000,0.0000
2024-04-01,2024-04-01T12:17:00,2024-04-01T12:33:00,MVST,buy_to_open,sell_to_close,long,0.8749,0.8889,342.9081,300.00,1.6082,4.82,max_hold_15min,960.0,Penny Stocks,0.1991,0.0000,0.0000
2024-04-01,2024-04-01T13:22:00,2024-04-01T13:29:00,MVST,buy_to_open,sell_to_close,long,0.9040,0.9098,331.8694,300.00,0.6405,1.92,Trailing stop triggered at $0.9121 (locking in 0.81% profit),420.0,Penny Stocks,0.0819,0.0000,0.0000
2024-04-02,2024-04-02T09:33:00,2024-04-02T09:49:00,NKLA,buy_to_open,sell_to_close,long,0.9861,0.9797,304.2411,300.00,-0.6419,-1.93,max_hold_15min,960.0,Penny Stocks,0.2559,0.0000,0.0000
2024-04-02,2024-04-02T10:12:00,2024-04-02T10:24:00,NKLA,buy_to_open,sell_to_close,long,0.9688,0.9864,309.6614,300.00,1.8208,5.46,profit_target_1.9%,720.0,Penny Stocks,0.1653,0.0000,0.0000
2024-04-02,2024-04-02T11:16:00,2024-04-02T11:32:00,NKLA,buy_to_open,sell_to_close,long,1.0111,1.0041,296.6919,300.00,-0.6972,-2.09,max_hold_15min,960.0,Penny Stocks,0.2277,0.0000,0.0000
2024-04-02,2024-04-02T13:33:00,2024-04-02T13:41:00,NKLA,buy_to_open,sell_to_close,long,0.9506,0.9643,315.5968,300.00,1.4454,4.34,profit_target_1.5%,480.0,Penny Stocks,0.1432,0.0000,0.0000
2024-04-02,2024-04-02T15:00:00,2024-04-02T15:00:00,CLOV,buy_to_open,sell_to_close,long,0.7513,0.7487,399.3079,300.00,-0.3461,-1.04,force_close_eod,0.0,Penny Stocks,0.3467,0.0000,0.0000
2024-04-03,2024-04-03T10:18:00,2024-04-03T10:21:00,BIOR,buy_to_open,sell_to_close,long,0.7609,0.7736,394.2751,300.00,1.6665,5.00,profit_target_1.8%,180.0,Penny Stocks,0.2342,0.0000,0.0000
2024-04-03,2024-04-03T12:25:00,2024-04-03T12:41:00,GSAT,buy_to_open,sell_to_close,long,1.3465,1.3395,222.7999,300.00,-0.5199,-1.56,max_hold_15min,960.0,Penny Stocks,0.2230,0.0000,0.0000
2024-04-03,2024-04-03T13:16:00,2024-04-03T13:32:00,VFS,buy_to_open,sell_to_close,long,4.4415,4.4590,67.5447,300.00,0.3942,1.18,max_hold_15min,960.0,Penny Stocks,0.0676,0.0000,0.0000
2024-04-04,2024-04-04T09:40:00,2024-04-04T09:51:00,NKLA,buy_to_open,sell_to_close,long,1.0070,0.9795,297.9176,300.00,-2.7279,-8.18,ATR stop loss: -3.06% (threshold: -3.00%),660.0,Penny Stocks,0.3960,0.0000,0.0000
2024-04-04,2024-04-04T13:36:00,2024-04-04T13:53:00,GEVO,buy_to_open,sell_to_close,long,0.7753,0.7703,386.9470,300.00,-0.6398,-1.92,max_hold_15min,1020.0,Penny Stocks,0.2066,0.0000,0.0000
2024-04-04,2024-04-04T14:48:00,2024-04-04T15:00:00,GSAT,buy_to_open,sell_to_close,long,1.3305,1.3190,225.4791,300.00,-0.8643,-2.59,force_close_eod,720.0,Penny Stocks,0.0752,0.0000,0.0000
2024-04-05,2024-04-05T09:31:00,2024-04-05T09:47:00,PLUG,buy_to_open,sell_to_close,long,3.1520,3.1690,95.1777,300.00,0.5393,1.62,max_hold_15min,960.0,Penny Stocks,0.1270,0.0000,0.0000
2024-04-05,2024-04-05T13:06:00,2024-04-05T13:22:00,GEVO,buy_to_open,sell_to_close,long,0.7609,0.7517,394.2751,300.00,-1.2039,-3.61,max_hold_15min,960.0,Penny Stocks,0.2606,0.0000,0.0000
2024-04-05,2024-04-05T13:06:00,2024-04-05T13:15:00,NKLA,buy_to_open,sell_to_close,long,1.0214,1.0372,293.7145,300.00,1.5469,4.64,profit_target_1.7%,540.0,Penny Stocks,0.3924,0.0000,0.0000
2024-04-08,2024-04-08T12:46:00,2024-04-08T13:02:00,NKLA,buy_to_open,sell_to_close,long,1.0410,1.0363,288.1844,300.00,-0.4515,-1.35,max_hold_15min,960.0,Penny Stocks,0.1923,0.0000,0.0000
2024-04-09,2024-04-09T14:54:00,2024-04-09T14:57:00,GEVO,buy_to_open,sell_to_close,long,0.7709,0.7422,389.1404,300.00,-3.7319,-11.20,ATR stop loss: -4.27% (threshold: -3.00%),180.0,Penny Stocks,0.6063,0.0000,0.0000
2024-04-11,2024-04-11T09:36:00,2024-04-11T09:46:00,VFS,buy_to_open,sell_to_close,long,4.1048,4.1387,73.0848,300.00,0.8263,2.48,Trailing stop triggered at $4.1475 (locking in 0.86% profit),600.0,Penny Stocks,0.1765,0.0000,0.0000
2024-04-12,2024-04-12T10:06:00,2024-04-12T10:20:00,WISH,buy_to_open,sell_to_close,long,5.0045,5.0385,59.9464,300.00,0.6800,2.04,Trailing stop triggered at $5.0448 (locking in 0.63% profit),840.0,Penny Stocks,0.1788,0.0000,0.0000
2024-04-12,2024-04-12T10:33:00,2024-04-12T10:43:00,NKLA,buy_to_open,sell_to_close,long,0.7537,0.7654,398.0152,300.00,1.5483,4.64,profit_target_1.6%,600.0,Penny Stocks,0.1434,0.0000,0.0000
2024-04-15,2024-04-15T11:54:00,2024-04-15T12:10:00,VFS,buy_to_open,sell_to_close,long,3.2427,3.2326,92.5164,300.00,-0.3096,-0.93,max_hold_15min,960.0,Penny Stocks,0.1834,0.0000,0.0000
2024-04-17,2024-04-17T12:33:00,2024-04-17T12:49:00,VFS,buy_to_open,sell_to_close,long,2.7345,2.7134,109.7093,300.00,-0.7716,-2.31,max_hold_15min,960.0,Penny Stocks,0.3297,0.0000,0.0000
2024-04-17,2024-04-17T14:16:00,2024-04-17T14:32:00,VFS,buy_to_open,sell_to_close,long,2.7580,2.7599,108.7749,300.00,0.0693,0.21,max_hold_15min,960.0,Penny Stocks,0.2171,0.0000,0.0000
2024-04-18,2024-04-18T09:56:00,2024-04-18T10:12:00,PLUG,buy_to_open,sell_to_close,long,2.7760,2.7640,108.0692,300.00,-0.4323,-1.30,max_hold_15min,960.0,Penny Stocks,0.1442,0.0000,0.0000
2024-04-19,2024-04-19T12:18:00,2024-04-19T12:34:00,GSAT,buy_to_open,sell_to_close,long,1.2455,1.2345,240.8691,300.00,-0.8824,-2.65,max_hold_15min,960.0,Penny Stocks,0.0787,0.0000,0.0000
2024-04-25,2024-04-25T14:06:00,2024-04-25T14:17:00,VFS,buy_to_open,sell_to_close,long,2.5530,2.6070,117.5088,300.00,2.1152,6.35,profit_target_2.2%,660.0,Penny Stocks,0.2353,0.0000,0.0000
2024-04-26,2024-04-26T11:14:00,2024-04-26T11:30:00,VFS,buy_to_open,sell_to_close,long,2.7319,2.6893,109.8141,300.00,-1.5590,-4.68,max_hold_15min,960.0,Penny Stocks,0.1458,0.0000,0.0000
2024-04-29,2024-04-29T11:02:00,2024-04-29T11:04:00,CLVR,buy_to_open,sell_to_close,long,1.6160,1.6500,185.6436,300.00,2.1040,6.31,profit_target_2.1%,120.0,Penny Stocks,0.7453,0.0000,0.0000
2024-04-30,2024-04-30T14:21:00,2024-04-30T14:25:00,CLVR,buy_to_open,sell_to_close,long,1.4811,1.4200,202.5549,300.00,-4.1240,-12.37,ATR stop loss: -4.26% (threshold: -3.00%),240.0,Penny Stocks,0.1459,0.0000,0.0000
2024-04-30,2024-04-30T14:49:00,2024-04-30T14:51:00,CLVR,buy_to_open,sell_to_close,long,1.5110,1.5326,198.5440,300.00,1.4282,4.28,profit_target_1.9%,120.0,Penny Stocks,0.1325,0.0000,0.0000
2024-05-01,2024-05-01T13:39:00,2024-05-01T13:55:00,GSAT,buy_to_open,sell_to_close,long,1.3215,1.3184,227.0148,300.00,-0.2346,-0.70,max_hold_15min,960.0,Penny Stocks,0.2273,0.0000,0.0000
2024-05-01,2024-05-01T13:40:00,2024-05-01T13:48:00,PLUG,buy_to_open,sell_to_close,long,2.4170,2.4662,124.1208,300.00,2.0356,6.11,profit_target_2.2%,480.0,Penny Stocks,0.1656,0.0000,0.0000
2024-05-01,2024-05-01T14:00:00,2024-05-01T14:16:00,PLUG,buy_to_open,sell_to_close,long,2.5339,2.4481,118.3960,300.00,-3.3849,-10.15,max_hold_15min,960.0,Penny Stocks,0.3138,0.0000,0.0000
2024-05-02,2024-05-02T11:47:00,2024-05-02T12:01:00,VFS,buy_to_open,sell_to_close,long,2.8310,2.8394,105.9692,300.00,0.2967,0.89,flat_trailing_stop_1.0%,840.0,Penny Stocks,0.2129,0.0000,0.0000
2024-05-06,2024-05-06T11:58:00,2024-05-06T12:14:00,VFS,buy_to_open,sell_to_close,long,3.0991,3.0740,96.8026,300.00,-0.8096,-2.43,max_hold_15min,960.0,Penny Stocks,0.0639,0.0000,0.0000
2024-05-06,2024-05-06T13:01:00,2024-05-06T13:17:00,VFS,buy_to_open,sell_to_close,long,3.1581,3.1857,94.9938,300.00,0.8746,2.62,max_hold_15min,960.0,Penny Stocks,0.1267,0.0000,0.0000
2024-05-08,2024-05-08T09:44:00,2024-05-08T10:00:00,CLOV,buy_to_open,sell_to_close,long,0.8456,0.8575,354.7693,300.00,1.4025,4.21,max_hold_15min,960.0,Penny Stocks,0.2415,0.0000,0.0000
2024-05-08,2024-05-08T10:32:00,2024-05-08T10:48:00,CLOV,buy_to_open,sell_to_close,long,0.8786,0.8637,341.4445,300.00,-1.6936,-5.08,max_hold_15min,960.0,Penny Stocks,0.2553,0.0000,0.0000
2024-05-08,2024-05-08T11:57:00,2024-05-08T12:14:00,GEVO,buy_to_open,sell_to_close,long,0.7591,0.7464,395.2153,300.00,-1.6770,-5.03,max_hold_15min,1020.0,Penny Stocks,0.2321,0.0000,0.0000
2024-05-09,2024-05-09T09:31:00,2024-05-09T09:35:00,PLUG,buy_to_open,sell_to_close,long,2.6475,2.7148,113.3144,300.00,2.5420,7.63,profit_target_2.7%,240.0,Penny Stocks,0.1890,0.0000,0.0000
2024-05-09,2024-05-09T09:34:00,2024-05-09T09:39:00,GEVO,buy_to_open,sell_to_close,long,0.7567,0.7687,396.4793,300.00,1.5925,4.78,profit_target_1.7%,300.0,Penny Stocks,0.1746,0.0000,0.0000
2024-05-09,2024-05-09T09:34:00,2024-05-09T09:41:00,VFS,buy_to_open,sell_to_close,long,3.1398,3.1872,95.5487,300.00,1.5116,4.53,profit_target_1.6%,420.0,Penny Stocks,0.3037,0.0000,0.0000
2024-05-09,2024-05-09T09:49:00,2024-05-09T10:06:00,GEVO,buy_to_open,sell_to_close,long,0.7686,0.7584,390.3251,300.00,-1.3297,-3.99,max_hold_15min,1020.0,Penny Stocks,0.3101,0.0000,0.0000
2024-05-09,2024-05-09T11:09:00,2024-05-09T11:25:00,PLUG,buy_to_open,sell_to_close,long,2.7651,2.7780,108.4956,300.00,0.4673,1.40,max_hold_15min,960.0,Penny Stocks,0.1440,0.0000,0.0000
2024-05-09,2024-05-09T11:40:00,2024-05-09T11:56:00,CLOV,buy_to_open,sell_to_close,long,0.8715,0.8669,344.2143,300.00,-0.5358,-1.61,max_hold_15min,960.0,Penny Stocks,0.3333,0.0000,0.0000
2024-05-09,2024-05-09T12:25:00,2024-05-09T12:43:00,BIOR,buy_to_open,sell_to_close,long,0.7503,0.7489,399.8294,300.00,-0.1893,-0.57,max_hold_15min,1080.0,Penny Stocks,0.0853,0.0000,0.0000
2024-05-13,2024-05-13T09:37:00,2024-05-13T09:46:00,VFS,buy_to_open,sell_to_close,long,3.4145,3.4671,87.8606,300.00,1.5390,4.62,profit_target_1.6%,540.0,Penny Stocks,0.1465,0.0000,0.0000
2024-05-13,2024-05-13T10:14:00,2024-05-13T10:30:00,VFS,buy_to_open,sell_to_close,long,3.5927,3.5198,83.5036,300.00,-2.0280,-6.08,max_hold_15min,960.0,Penny Stocks,0.1538,0.0000,0.0000
2024-05-13,2024-05-13T10:51:00,2024-05-13T11:02:00,VFS,buy_to_open,sell_to_close,long,3.7340,3.7594,80.3428,300.00,0.6802,2.04,Trailing stop triggered at $3.7637 (locking in 0.58% profit),660.0,Penny Stocks,0.2145,0.0000,0.0000
2024-05-13,2024-05-13T11:15:00,2024-05-13T11:25:00,VFS,buy_to_open,sell_to_close,long,3.8860,3.7371,77.2002,300.00,-3.8325,-11.50,ATR stop loss: -4.05% (threshold: -3.00%),600.0,Penny Stocks,0.3093,0.0000,0.0000
2024-05-13,2024-05-13T11:47:00,2024-05-13T11:53:00,VFS,buy_to_open,sell_to_close,long,3.8840,3.9650,77.2400,300.00,2.0857,6.26,profit_target_2.2%,360.0,Penny Stocks,0.2062,0.0000,0.0000
2024-05-13,2024-05-13T12:54:00,2024-05-13T13:03:00,VFS,buy_to_open,sell_to_close,long,3.9625,4.0460,75.7098,300.00,2.1073,6.32,profit_target_2.2%,540.0,Penny Stocks,0.1263,0.0000,0.0000
2024-05-13,2024-05-13T13:28:00,2024-05-13T13:37:00,VFS,buy_to_open,sell_to_close,long,4.1575,4.2175,72.1587,300.00,1.4432,4.33,profit_target_1.5%,540.0,Penny Stocks,0.1203,0.0000,0.0000
2024-05-13,2024-05-13T13:43:00,2024-05-13T13:50:00,VFS,buy_to_open,sell_to_close,long,4.2830,4.3107,70.0444,300.00,0.6463,1.94,Trailing stop triggered at $4.3170 (locking in 0.65% profit),420.0,Penny Stocks,0.1402,0.0000,0.0000
2024-05-13,2024-05-13T14:01:00,2024-05-13T14:14:00,VFS,buy_to_open,sell_to_close,long,4.3510,4.4340,68.9495,300.00,1.9074,5.72,profit_target_2.0%,780.0,Penny Stocks,0.2766,0.0000,0.0000
2024-05-13,2024-05-13T14:50:00,2024-05-13T14:54:00,VFS,buy_to_open,sell_to_close,long,4.4870,4.6180,66.8598,300.00,2.9195,8.76,profit_target_3.2%,240.0,Penny Stocks,0.0892,0.0000,0.0000
2024-05-14,2024-05-14T09:30:00,2024-05-14T09:37:00,PLUG,buy_to_open,sell_to_close,long,3.9850,3.7710,75.2823,300.00,-5.3701,-16.11,emergency_stop_-5.1%,420.0,Penny Stocks,0.2513,0.0000,0.0000
